Taimekaitsevahendi ID,Kasutusala,Kahjustaja,Kulunorm 1,Kulunorm 2,Ühik,Lahuse kontsentratsioon 1,Lahuse kontsentratsioon 2,Kasutamise koht,Piirangud,Töötlemise aeg,Tööoode,Ooteaeg,Töötlemiskordi kasvuperioodil,Töötlemiste intervall
00936,Lehtpeet,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.000,l/ha,,,Kasvuhoone,,,,21,2,10
00936,Tomat,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.200,l/ha,,,Kasvuhoone,,,6,1,2,7
00936,Aedmajoraan,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.000,l/ha,,,Kasvuhoone,,,,21,2,10
00936,Petersell,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.000,l/ha,,,Kasvuhoone,,,,21,2,10
00936,Melon-maavits,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.200,l/ha,,,Kasvuhoone,,,,1,2,7
00936,Piparmünt,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.000,l/ha,,,Kasvuhoone,,,,21,2,10
00936,Paprikad,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.200,l/ha,,,Kasvuhoone,,,6,1,2,7
00936,Rosmariin,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.000,l/ha,,,Kasvuhoone,,,,21,2,10
00936,Spinat,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.000,l/ha,,,Kasvuhoone,,,,21,2,10
00936,Mesiputk,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.000,l/ha,,,Kasvuhoone,,,,21,2,10
00936,Suvikõrvits,Sclerotinia minor(SCLEMI);Hahkhallitus(BOTRCI);Valgemädanik(1SCLEG),,1.200,l/ha,,,Kasvuhoone,,,,1,2,7
00978,Suvioder,Kõrreliste jahukaste(ERYSGR);Äärislaiksus(1RHYNG);Kõrreliste võrklaiksus(PYRNTE);Pruunrooste (PUCCRE);Kollane rooste(PUCCST),,1.250,l/ha,,,Avamaa,,,,35,2,21
00978,Talioder,Kollane rooste(PUCCST);Pruunrooste (PUCCRE);Kõrreliste võrklaiksus(PYRNTE);Äärislaiksus(1RHYNG);Kõrreliste jahukaste(ERYSGR),,1.250,l/ha,,,Avamaa,,,,35,2,21
00978,Suvinisu,Kõrreliste helelaiksus lehtedel(SEPTTR);Nisu-pruunrooste(PUCCRT);Kollane rooste(PUCCST);Pruunrooste (PUCCRE);Kõrreliste jahukaste(ERYSGR),,1.250,l/ha,,,Avamaa,,,,35,2,21
00978,Kaer,Kroonrooste(PUCCCO);Kõrreliste jahukaste(ERYSGR),,1.250,l/ha,,,Avamaa,,,,35,2,21
00978,Talinisu,Kõrreliste jahukaste(ERYSGR);Pruunrooste (PUCCRE);Kollane rooste(PUCCST);Nisu-pruunrooste(PUCCRT);Kõrreliste helelaiksus lehtedel(SEPTTR),,1.250,l/ha,,,Avamaa,,,,35,2,21
00826,Suvikaer,Rukkiripslane(LIMTDE),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvitritikale,Rukkiripslane(LIMTDE),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Kaalikas,Virsiku lehetäi(MYZUPE);Oa-lehetäi(APHIFA);Peedikärbes(PEGOHY);Kaalikakärbes(HYLEFL),,0.250,l/ha,,,Avamaa,"Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1,
00826,Õunad,Õunamähkur(CARPPO),,0.250,l/ha,,,Avamaa,"Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Kõrvaliste isikute ja elanike kaitsmiseks pidada kinni mittepritsitavast puhvertsoonist 5 m elurajoonidest ja avalikest kohtadest, teedest ja avalikest asutustest",,,28,1,
00826,Kartul,Kartulimardikas(LPTNDE),0.120,0.180,l/ha,,,Avamaa,"Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00826,Taliraps,Hiilamardikas(MELIAE),0.180,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Taliraps,Kõdrasääsk(DASYBR);Kõdra-peitkärsakas(CEUTPL),0.150,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Talirüps,Hiilamardikas(MELIAE),0.180,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suviraps,Kõdrasääsk(DASYBR);Kõdra-peitkärsakas(CEUTPL),0.150,0.250,l/ha,,,Avamaa,"Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suhkrupeet,Oa-lehetäi(APHIFA),,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1,
00826,Söödapeet,Oa-lehetäi(APHIFA),,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1,
00826,Söögipeet,Oa-lehetäi(APHIFA),,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1,
00826,Suhkrupeet,Oa-lehetäi(APHIFA),,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1,
00826,Söödapeet,Oa-lehetäi(APHIFA),,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1,
00826,Söögipeet,Oa-lehetäi(APHIFA),,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1,
00826,Põlduba,Hernemähkur(LASPNI);Oa-teramardikas(BRCHRU),,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1,
00826,Porgand,Porgandikärbes(PSILRO),,0.150,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1,
00826,Taliraps,Rapsi varre-peitkärsakas(CEUTNA);Kapsa varre-peitkärsakas(CEUTQU),0.150,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Talirüps,Kõdrasääsk(DASYBR);Kõdra-peitkärsakas(CEUTPL),0.150,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Talirüps,Rapsi varre-peitkärsakas(CEUTNA);Kapsa varre-peitkärsakas(CEUTQU),0.150,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Õunad,Lehetäid(1APHIF),,0.125,l/ha,,,Avamaa,"Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Kõrvaliste isikute ja elanike kaitsmiseks pidada kinni mittepritsitavast puhvertsoonist 5 m elurajoonidest ja avalikest kohtadest, teedest ja avalikest asutustest",,,14,1,
00826,Pirnid,Lehetäid(1APHIF);Õunapuu lehetäi(APHIPO);Pirni lehetäi(DYSAPY),,0.200,l/ha,,,Avamaa,"Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Kõrvaliste isikute ja elanike kaitsmiseks pidada kinni mittepritsitavast puhvertsoonist 5 m elurajoonidest ja avalikest kohtadest, teedest ja avalikest asutustest;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,21,1,
00826,Põldkännak,Mullaöölane(DASGPA);Okka- ja lehekahjurid;Öölased(AGROSP);Köögiviljaöölane(POLIOL);Karilased(1ALEYF);Salati-lehetäi(NASORN),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00826,Rukola,Okka- ja lehekahjurid;Öölased(AGROSP);Köögiviljaöölane(POLIOL);Karilased(1ALEYF);Salati-lehetäi(NASORN);Mullaöölane(DASGPA),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00826,Brokoli (spargelkapsas),Okka- ja lehekahjurid;Kapsa-tuhktäi(BRVCBR);Kapsakarilane(ALEUPR);Kapsakärbes(HYLERA);Maakirbud(PHYESP);Kapsakoi(PLUTMA);Kapsaleedik(EVERFO);Nirbid(1CURCF);Naeri-lehevaablane(ATALCO);Tirdilised(CCDASP);Lutikalised(1HETER);Ripslased(1THRIF);Poilased(1CHRYF);Kaevandikärbsed(1LIRIG);Põualibliklased(1PIERF);Öölased(1NOCTF),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,14,1,
00826,Lillkapsas,Okka- ja lehekahjurid;Kapsa-tuhktäi(BRVCBR);Kapsakarilane(ALEUPR);Kapsakärbes(HYLERA);Maakirbud(PHYESP);Kapsakoi(PLUTMA);Kapsaleedik(EVERFO);Nirbid(1CURCF);Naeri-lehevaablane(ATALCO);Tirdilised(CCDASP);Lutikalised(1HETER);Ripslased(1THRIF);Poilased(1CHRYF);Kaevandikärbsed(1LIRIG);Põualibliklased(1PIERF);Öölased(1NOCTF),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,14,1,
00826,Peakapsas,Okka- ja lehekahjurid;Kapsa-tuhktäi(BRVCBR);Kapsakarilane(ALEUPR);Kapsakärbes(HYLERA);Maakirbud(PHYESP);Kapsakoi(PLUTMA);Kapsaleedik(EVERFO);Nirbid(1CURCF);Naeri-lehevaablane(ATALCO);Tirdilised(CCDASP);Lutikalised(1HETER);Ripslased(1THRIF);Poilased(1CHRYF);Kaevandikärbsed(1LIRIG);Põualibliklased(1PIERF);Öölased(1NOCTF),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,14,1,
00826,Punane peakapsas,Okka- ja lehekahjurid;Kapsa-tuhktäi(BRVCBR);Kapsakarilane(ALEUPR);Kapsakärbes(HYLERA);Maakirbud(PHYESP);Kapsakoi(PLUTMA);Kapsaleedik(EVERFO);Nirbid(1CURCF);Naeri-lehevaablane(ATALCO);Tirdilised(CCDASP);Lutikalised(1HETER);Ripslased(1THRIF);Poilased(1CHRYF);Kaevandikärbsed(1LIRIG);Põualibliklased(1PIERF);Öölased(1NOCTF),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,14,1,
00826,Kähar peakapsas (savoia kapsas),Okka- ja lehekahjurid;Kapsa-tuhktäi(BRVCBR);Kapsakarilane(ALEUPR);Kapsakärbes(HYLERA);Maakirbud(PHYESP);Kapsakoi(PLUTMA);Kapsaleedik(EVERFO);Nirbid(1CURCF);Naeri-lehevaablane(ATALCO);Tirdilised(CCDASP);Lutikalised(1HETER);Ripslased(1THRIF);Poilased(1CHRYF);Kaevandikärbsed(1LIRIG);Põualibliklased(1PIERF);Öölased(1NOCTF),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,14,1,
00826,Maitsetaimed,Okka- ja lehekahjurid;Öölased(AGROSP);Köögiviljaöölane(POLIOL);Karilased(1ALEYF);Salati-lehetäi(NASORN);Mullaöölane(DASGPA),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00826,Uba,Hernemähkur(LASPNI);Oa-teramardikas(BRCHRU),,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,,1,
00826,Lehtsinep,Okka- ja lehekahjurid;Öölased(AGROSP);Köögiviljaöölane(POLIOL);Karilased(1ALEYF);Salati-lehetäi(NASORN);Mullaöölane(DASGPA),,0.200,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,7,1,
00826,Suviraps,Hiilamardikas(MELIAE),0.180,0.250,l/ha,,,Avamaa,"Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00",,,28,1,
00826,Suviraps,Rapsi varre-peitkärsakas(CEUTNA);Kapsa varre-peitkärsakas(CEUTQU),0.150,0.250,l/ha,,,Avamaa,"Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvirüps,Hiilamardikas(MELIAE),0.180,0.250,l/ha,,,Avamaa,"Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvirüps,Kõdrasääsk(DASYBR);Kõdra-peitkärsakas(CEUTPL),0.150,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvirüps,Rapsi varre-peitkärsakas(CEUTNA);Kapsa varre-peitkärsakas(CEUTQU),0.150,0.250,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.;Veeorganismide kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvioder,Lehetäid(1APHIF),,0.150,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvioder,Lehetäid(1APHIF);Kaera-lehetäi(MACSAV);Toominga_lehetäi(RHOPPA),,0.120,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvinisu,Lehetäid(1APHIF);Kaera-lehetäi(MACSAV);Toominga_lehetäi(RHOPPA),,0.120,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvitritikale,Lehetäid(1APHIF);Kaera-lehetäi(MACSAV);Toominga_lehetäi(RHOPPA),,0.120,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvikaer,Lehetäid(1APHIF);Kaera-lehetäi(MACSAV);Toominga_lehetäi(RHOPPA),,0.120,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvioder,Lehetäid(1APHIF);Kaera-lehetäi(MACSAV);Toominga_lehetäi(RHOPPA),,0.150,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvinisu,Lehetäid(1APHIF);Kaera-lehetäi(MACSAV);Toominga_lehetäi(RHOPPA),,0.150,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
00826,Suvitritikale,Lehetäid(1APHIF);Kaera-lehetäi(MACSAV);Toominga_lehetäi(RHOPPA),,0.150,l/ha,,,Avamaa,"Mesilastele ja teistele tolmeldajatele ohtlik, lubatud pritsida ajavahemikus 22:00-05:00;Mittesihtmärklülijalgsete kaitsmiseks pidada kinni kulunormile vastavast puhvervööndite ja triivi vähendavate otsikute kombinatsioonist, mille leiab infolehel vastavast tabelist.",,,28,1,
